uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:3iuzezzdfi3mvesk4c2axg6m/app.bsky.feed.post/3lrthfhk3ws2y,bafyreif7po5fr3ife6gqn5pwuvkzromkbftdaasta6hcqrsva2sydcicta,kreddibletrout.bsky.social,Kreddible Trout,Tell Prime Minister Carney to block Donald Trump’s billionaire donors from owning or building pipelines in Canada! #cdnpoli #PRGT www.dogwoodbc.ca/petitions/ca...,,,,0,0,0,0,2025-06-17T21:38:58Z,NA,NA,NA,,,,,
at://did:plc:4xqt7t2zph634drigtdxdmro/app.bsky.feed.post/3lrthf4lj6s22,bafyreiep2x2q4kd2sus73luaqojdosdnpez63cs5q7ifwlc6erf7s5imnq,journodale.bsky.social,Dale Smith,"New column from me at Loonie Politics: About that ""broken"" federal approval process... #cdnpoli",,,,1,1,3,1,2025-06-17T21:38:45Z,NA,NA,NA,,,,,
at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3lrthf2xmzs2p,bafyreidr3l2bfy6jdwuokpke4zlfukxix7wjm6jbt4p4xwbnur5oiu2gvu,albertagirl67.bsky.social,"albertagirl67 part of the ""pro-Ottawa Establishment""🇨🇦🇺🇦👊🐧🔥","Thinking a lot of this could be mitigated by reforming tax laws removing tax deductions & exemptions for all religious organizations, charities & non profits. Another mechanism could be introduced to accommodate redefined actual charities. Nonprofits are a grift that need to be prohibited. #cdnpoli",,,,0,0,1,0,2025-06-17T21:38:42Z,at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3lrtge2rptc23,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrt47ec7f227,NA,,,,,
at://did:plc:pedpziwws5vkocuq76mokn7c/app.bsky.feed.post/3lrthd5v44c2g,bafyreihbquxreevjoxhsvgyc5scb4lzaj2z5do6yvx2narqq4mwvrillse,deepgreendesign.bsky.social,Harold Coxeter is my math hero 🪷,#CdnPoli ~ #LandBack,,,,0,0,0,0,2025-06-17T21:37:38Z,NA,NA,at://did:plc:noyq7zmgfffrwhsvgu7awofe/app.bsky.feed.post/3lrthb6mzm22g,,,,,
at://did:plc:ukmih2yfe2qfzn3zmycpbmzr/app.bsky.feed.post/3lrthcefrc223,bafyreihefkpug7inugrc4cxinfp7mkl57rbixsk7zkxzjstyuw77f44uci,lobbymonitor.bsky.social,The Lobby Monitor,"Federal Liberal’s approach to AI ‘very positive,’ says CCI following Hill Day meetings with Ministers Joly, Lightbound
#lobbying #cdnpoli
lobbymonitor.ca/2025/06/17/c...",,,,0,0,0,0,2025-06-17T21:37:11Z,NA,NA,NA,,,,,
at://did:plc:q2pe2753p53fdhrnt2ylsnhr/app.bsky.feed.post/3lrth7bp63s2w,bafyreiceyiwupvnldxwh5vt2h2ac3pitlgswdas76mrflvoasj2p3bzuly,jamieb1000.bsky.social,Jamie,"cultmtl.com/2025/06/cana...

Canada named most positive leader on world stage

#Canada #cdnpoli #canpoli #MostPositive #leader #Carney",,,,0,4,5,0,2025-06-17T21:35:30Z,NA,NA,NA,,,,,
at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3lrth6nlocc2d,bafyreicljgstzwj3xphm5emddlryicjgpddc6c3girz3il7kryypihsupu,phillipmeintzer.bsky.social,Phillip Meintzer,"Oh great, even more taxpayer money for profitable companies to do what they're already required to do. That's $50 million that could fund teachers & hospitals but will be gifted to companies who made >$96 BILLION in profit over the last 4 years. www.ctvnews.ca/calgary/arti... #ABLeg #ABPoli #CDNPoli",,,,1,3,6,2,2025-06-17T21:35:09Z,NA,NA,NA,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3lrth3ynqo22h,bafyreiduqhxu64n6rmzhaqcfkr6cyjwfub7baqlhesu74xaxvbnikj45dm,elcanaco.bsky.social,elcanaco.bsky.social,"Unitedstatesians are finally figuring it out...

It only took them 5 months to recognise it.

The entire rest of the world understood this on January 20, of course.

#Trump #ICE #fascism #cdnpoli",,,,0,0,2,0,2025-06-17T21:33:37Z,NA,NA,at://did:plc:bj26dh6prgrujxowl6zoceh3/app.bsky.feed.post/3lrszgcmxps2k,,,,,
at://did:plc:o2w23u73phm4au2x24vaxjfx/app.bsky.feed.post/3lrtgzyegok2d,bafyreiezlx7cfngwbyjtlsq6ciyfe53vxlchcjirvpu337wzgxlio4bteu,looniestrikevictim.bsky.social,🇨🇦 DEIA Hire 😷 🪿Loonie Attack Survivor 💸,"The resignation of #DamienKurek for #PierrePoilievre was old news before it was news. We all knew it was coming. I thought it had already happened!

It just seems unworthy of the #CBCNN scroll. Then again, maybe it was a good idea to wait for the #G7, so the news cycle would be pretty full. #CdnPoli",,,,0,0,1,0,2025-06-17T21:32:33Z,NA,NA,NA,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3lrtgw22vlc23,bafyreigrfiuxqgx4huat6ni32x63ep7yqvlqhxccqvtiukaqsklxiqjk2y,judy-bug.bsky.social,judy 🇨🇦,"Take Back Alberta is an organized movement made up of Christian nationalists, separatists & sovereigntists controlling the #UCP.  TBA is placing their people in organizations at every level to ensure Conservative stay in power.  This is #Project2025 by the #conservative Heritage Fdn.
#cdnpoli #ableg",,,,1,0,1,0,2025-06-17T21:30:19Z,at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3lrtgn3te4c2p,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrt47ec7f227,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3lrtgtppqrc2n,bafyreig6xgactztwbxnpklvbfoqzezrzzaeojxbr3rlrgtntykurjdugty,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,#cdnpoli #bcpoli 🪶,,,,0,0,1,0,2025-06-17T21:29:00Z,NA,NA,at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3lrt4bfbiik2k,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3lrtgsohsuk2n,bafyreihraap2to7iebchlqd4twtasszimvo62muto3jy3kv57ap3oxivgu,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,"This MUST happen. We cannot allow our @bcferries.bsky.social to be built outside 🇨🇦. We need to create jobs, expand the economy and build a viable industry. Terrible of BCFerries but support @eby-david.bsky.social pushing Feds. #cdnpoli #bcpoli",,,,1,3,5,0,2025-06-17T21:28:25Z,NA,NA,at://did:plc:6xgol7gf7rox6zkzhogu6cgi/app.bsky.feed.post/3lrtf3ysnkc2g,,,,,
at://did:plc:33bkmuormxtilibr7ijudjkk/app.bsky.feed.post/3lrtgri4bhw22,bafyreigpswsnwb3dymw54o4m65oafwkrmyzosawnzmydjqltvg7pz4dy3e,donnadon.ca,Don Nadon,,,,,1,2,4,0,2025-06-17T21:27:44Z,NA,NA,NA,,,,,
at://did:plc:ozwyeayssrmlwhtxcjzdtxgf/app.bsky.feed.post/3lrtgqj2a2c2f,bafyreiegect7e24l3nkjtfvpp5vn6427yudk2r6jud5wd2id275udkqoh4,chezer59.bsky.social,,What happened to Axe the Tax? #cdnpoli,,,,0,0,0,0,2025-06-17T21:27:13Z,NA,NA,at://did:plc:y3xrmnwvkvsq4tqcsgwch4na/app.bsky.feed.post/3lrtfofwndj2z,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3lrtgpemegk2r,bafyreic4bzgm5uipzgm57kd2quoi2eeljnt2zqt55ssu5vtdk3wm4tlz2a,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"The US Should Not Support Israel’s War on Iran, Say Democrats and Republicans.
Bernie Sanders has sponsored an anti-war resolution in the Senate, while conservative Thomas Massie is doing the same in the House.
#cdnpoli
www.thenation.com/article/poli...",,,,0,1,2,0,2025-06-17T21:26:35Z,NA,NA,NA,,,,,
at://did:plc:fuu6bocgrf4aonbnu7wkdsy7/app.bsky.feed.post/3lrtgohbpd22b,bafyreiahag53bcocpp4gplnkbgpkgbyq4r36ygjyfmb4dj3nuuhm5gvzoa,theubiquitousj-man.bsky.social,The Ubiquitous J-Man,"Poilievre hits personal low on preferred PM tracking (Nanos)...
😂

nanos.co/lpc-44-cpc-3...

#CdnPoli 🇨🇦
#MapleMAGA
#StornowaySquatter🏡
#PierrePoilievreIsLyingToYou🤥
#NeverPoilievre 🚫
#NeverVoteConservative 🚫🗳️",,,,1,1,4,0,2025-06-17T21:26:06Z,NA,NA,NA,,,,,
at://did:plc:oxcn7lxuaig2ey3rmx7a66hc/app.bsky.feed.post/3lrtgn3udec2o,bafyreidanwabgqeimkd2uhrxmeidsvhjjxwsyqpvrdwptana5a35cz3f3u,justginottawa.bsky.social,It's G,I got to see the now environment minister speak last fall and for someone who seemed so passionate about the potential for moving without a car… more subsidization of the auto sector is dumb #cdnpoli,,,,0,0,0,0,2025-06-17T21:25:17Z,NA,NA,at://did:plc:e3uwo6d5sg6x3rolvj6v7bwp/app.bsky.feed.post/3lrtdwfwpec2m,,,,,
at://did:plc:fuak6asmyzr6r34f6er6z4ju/app.bsky.feed.post/3lrtgjlncbk24,bafyreiavckpuee2ldysj5krh2xf7f7ce3dywwzb2hc422ndbw5jt4edtim,jansplanet.bsky.social,Janet 🇨🇦,"Demented bully, this guy is pathetic. 
#CdnPoli #ElbowsUp #NoDealDon 
youtu.be/gVhTKc8qzUA?...",,,,3,0,3,0,2025-06-17T21:23:21Z,NA,NA,NA,,,,,
at://did:plc:yqcuxx4tweq453vnndm43dal/app.bsky.feed.post/3lrtgiuyfyc2x,bafyreihguulc6qdifmb2qndye43otrphp3rtzfe5ri65haicc4t6eznkym,thisisbillkelly.bsky.social,"Bill Kelly, Host of The Bill Kelly Podcast","Did PM Carney “shut down” US Pres. Trump at the G7 summit press conference, yesterday? Let’s dissect how Carney has been handling Trump’s… idiosyncrasies. 😅🇨🇦 WATCH Ep. 162 NOW! 👇😁 #cdnpoli #canpoli  #G7",,,,0,1,3,0,2025-06-17T21:22:58Z,NA,NA,NA,,,,,
at://did:plc:sod5tcdvgcodpulmpyyjjcrh/app.bsky.feed.post/3lrtghp3lgs25,bafyreihoko375pk7r23mf7haccf47sxwbdxu6nl4nlm7dxc6dwmupbxbsi,daoldguy.bsky.social,DaOldGuy🇨🇦🖇️ - part owner of Canada,"As reposted by @macknotter.bsky.social 

This is what our Premier should be doing. Shame, shhhaaame on you Danielle Smith!

#ableg #abpoli #cdnpoli",,,,1,6,10,0,2025-06-17T21:22:17Z,NA,NA,at://did:plc:xzbocpwcp2odpbpfq7iietj6/app.bsky.feed.post/3lrsnqtiors24,,,,,
at://did:plc:frwecggow7f5ertmucxfcxqq/app.bsky.feed.post/3lrtgfpg5722o,bafyreigwcekwcq3mclfb3evxds42gks5swigddrxm7alvaqwpuosyyqze4,jrmccranker.bsky.social,Jason McCrank,And the orange toddler isn't present. It's beautiful. #cdnpoli #uspoli #g7,,,,0,1,0,0,2025-06-17T21:21:13Z,NA,NA,at://did:plc:nb6uhiglzowsdcbgwv2itwa7/app.bsky.feed.post/3lrtbsmgh6s2f,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3lrtge2rptc23,bafyreiexxgvtd4vduavod7k3k7ygqk224oi5o24wx6j3gz7uj336b4o2ze,judy-bug.bsky.social,judy 🇨🇦,"Fascism is growing globally.  The IDU, JCCF, ARC, Heritage Fdn, Atlas Network, Koch Network, Federalist Society & Evangelical orgs in 🇨🇦 have been funding #Conservative for many many years.

#cdnpoli #CanadaSky #CPC #UCP #Christofascists  #NeverVoteConservative  

www.bchumanist.ca/the_rise_of_...",,,,2,4,3,0,2025-06-17T21:20:17Z,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrtg6s4pq224,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrt47ec7f227,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3lrtgcyjsik23,bafyreidr4xz7a2hnicxivoxxqslngvifra2ioaqzw46qeu566bwhstp3ye,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,"Totally disagree with the narrative being pushed in this article. There are assumptions being made here that IMO are not actual facts. They are opinions, ok.  But they are in opposition of change, but not based on actual developments. I'd say keep this in mind as you read. #cdnpoli",,,,0,0,0,0,2025-06-17T21:19:39Z,NA,NA,at://did:plc:jajzng576nhzyqzcd7hqjtgl/app.bsky.feed.post/3lrtf3ebr222y,,,,,
at://did:plc:seulgagz3hgwzspe2hltm4kx/app.bsky.feed.post/3lrtgbra7dc26,bafyreig3i7v67o3ki4dm6hoyfch2sgfwn2bklc6odnw5ypy2salkuamoqu,chocolatefire.bsky.social,,"#GoCanadaGo 😃🇨🇦🙌🏾  
#StandWithUkraine #G7 #Canada #uspoli #cdnpoli

“Anand said the sanctions package was Canada’s largest ever for vessels and trade and one of its most important since Russia first invaded Ukraine in 2022.”",,,,0,1,3,0,2025-06-17T21:18:58Z,NA,NA,at://did:plc:dl733qoamovlx7pxkcymfbvi/app.bsky.feed.post/3lrtf7hyxr22d,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3lrtgah3g7223,bafyreigosuehbq2srcuul65n3jspuzyedbgmjb535ila2u6c27b6o5u7fi,judy-bug.bsky.social,judy 🇨🇦,"#Project2025 is a #Conservative movement in 🇺🇸 & 🇨🇦.

Christofascists ban books & sex education since they are against issues like same-sex marriage, abortion rights, gender identity, 2SLGBTQ+ rights.

#Cdnpoli #abpoli #ableg #yyc #yeg #ABEd #UCP #education #NeverPoilevre #humanrights #CanadaSky",,,,2,1,2,0,2025-06-17T21:18:13Z,at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3lrtg424dpc2p,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrt47ec7f227,NA,,,,,
at://did:plc:3b54l7wmd3xnqdyv6gfr5rwj/app.bsky.feed.post/3lrtg532acs25,bafyreifnxu6h4tgc2u5umdh4zo6zhh36g2x6nai2jcxap2zcckmmuse2gq,lenispooner.bsky.social,Leni Spooner,"🇨🇦 military is changing. Are we building the right kind of force for the world we’re in?
Part 4 The Quiet Build-Up
#cdnpoli #CAF #defence #geopoliticshttps://open.substack.com/pub/lenispooner822538/p/canadas-military-a-new-era-of-growth?r=36whu&utm_campaign=post&utm_medium=web&showWelcomeOnShare=true",,,,0,0,0,0,2025-06-17T21:16:22Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3lrtg4c4xmk2r,bafyreicwjeacnnxattgdquxxnnwzxk6q4qlz567gwi5wc6zhvwbewsss34,robduncan.bsky.social,Rob Duncan,#USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MidasMighty #america #Trump #FuckTrump #fuckmaga #Anti-Fascist #antifa #AntiTrump #AntiMAGA #tuckfrump #coup #coupdetat #chaos #disorder #confusion #fascistfelon #authoritarians #stopthecoup #ConstitutionalCrisis #WokeAF #FightOligarchy,,,,0,0,2,0,2025-06-17T21:15:58Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3lrtfz7nkvc2r,bafyreibo2ntm5cbsekn3doe4upzu4ddokhpukjaqiiwed7fpsucey7jju4,robduncan.bsky.social,Rob Duncan,#USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MidasMighty #america #Trump #FuckTrump #fuckmaga #Anti-Fascist #antifa #AntiTrump #AntiMAGA #tuckfrump #coup #coupdetat #chaos #disorder #confusion #fascistfelon #authoritarians #stopthecoup #ConstitutionalCrisis #WokeAF #FightOligarchy,,,,0,0,3,0,2025-06-17T21:14:13Z,NA,NA,NA,,,,,
at://did:plc:t4qjao6o2xfwavfc5ewwvosg/app.bsky.feed.post/3lrtfynsmf22n,bafyreigycvdktvkdu23rmy2buua2p3asny2hlvynwugnsicqqnkyxbgtle,pqpolitics.bsky.social,Pete Quily,"I don’t know about this parliament, but last one,

39% of liberal MPs including Trudeau, 

46% of cpc MPs like Poilievre

 16% of NDPs MP’s were domestic real estate speculators &/or landlords

Massive conflict of interest

ALL MPs should be banned from being RE speculators & Landlords #cdnpoli",,,,0,0,0,0,2025-06-17T21:14:06Z,at://did:plc:en6j6uqockcbn4dux7mzong4/app.bsky.feed.post/3lrjpoxeagc2y,at://did:plc:en6j6uqockcbn4dux7mzong4/app.bsky.feed.post/3lrjpoxeagc2y,NA,,,,,
at://did:plc:pizr3tyqsxwuxprk3pvx2yv3/app.bsky.feed.post/3lrtfxwi5o22h,bafyreiffm26urtka62xtycjtew3e6l73co2a7bhjaxbnek4hw5v7hkeqn4,canuck666.bsky.social,Max,"100% this!👇
This needs to be planned, understood and executed with the same dedication and speed as that shown by the Heritage Foundation people. There should be NO room for talk! Get to work and make it happen! The Rest of the World! 
#cdnpoli #USpoli",,,,1,0,0,0,2025-06-17T21:13:27Z,NA,NA,at://did:plc:zk5r4blb2zfnfhufjcjre7fk/app.bsky.feed.post/3lrqujzs36i2r,,,,,
at://did:plc:vqcpqogd7vctqs5ktmyyh4qt/app.bsky.feed.post/3lrtfvd2muc23,bafyreibwl6y4gmp5casygl5bolpsmmjuyncbeonv74lmupjfknjxo3n4em,kudeta.bsky.social,Coup d'État,"Striking pattern: Since April 27th—save one lone exception—(wishing PP a happy birthday) - every CPC Account tweet has been a retweet of Pierre Poilievre. Nothing original. The CPC has become only Poilievre: silent, rudderless, and apparently too timid to speak for itself.
#CdnPoli",,,,1,1,3,0,2025-06-17T21:12:03Z,NA,NA,NA,,,,,
at://did:plc:frlz2plxcwcwlpaqvjiyd27x/app.bsky.feed.post/3lrtfuizrik2m,bafyreigjldij4ipsbuuyjrp2xljekyhv4yk5celeml6mpvt726my2ynr2m,clnz.bsky.social,clnzjay 🌱 🐶 🇨🇦,"Canada just announced its biggest sanctions yet on Russia: 200+ shadow fleet vessels, 70+ individuals, 30+ entities, and nearly 1,000 trade lines. Over $2B in new military aid to Ukraine too—including drones, helicopters, and air defence systems. 🇨🇦/🇺🇦

#SlavaUkraini #G72025 #cdnpoli",,,,0,1,6,0,2025-06-17T21:11:35Z,NA,NA,NA,,,,,
at://did:plc:6afwysicwkr2mz47r4h4k3b7/app.bsky.feed.post/3lrtfpi7lr22d,bafyreidtmkau66q23yondvqvebtdsgmmxsbnjgkgoimh2tf7b4qmhjxg2i,paravermillion.bsky.social,Para,"globalnews.ca/news/1083742...

Ontario Courts are overburdened but that's a problem Ford won't fix.  He rather just blame the Feds (as usual).

#cdnpoli",,,,0,0,1,0,2025-06-17T21:08:44Z,NA,NA,NA,,,,,
at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtfox2pck24,bafyreiez5h7l6vz7pyin6rdgd6wmgepucr3n7yztiko46ibhzvzwgplfya,unpubmedia.bsky.social,Unpublished.ca,"Let me think… 
$71 Billion to live under a golden dome or say we did and instead use that money to invest in a Guaranteed Annual Income program for Canada’s poor? Hmmm… >  youtube.com/shorts/rj2U5... #cdnpoli #cdnnews #Canada",,,,2,0,0,0,2025-06-17T21:08:28Z,at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtfekl7gs24,at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtfekl7gs24,NA,,,,,
at://did:plc:wtfyxlm5wsbah4nvod66xyq7/app.bsky.feed.post/3lrtfnobqjc2u,bafyreihpgpcxmevvjv7tmkfloakgg3zuff6ktot5ykvrwm72yr76lumc4m,politozi.bsky.social,Politozi-Global,"🇵🇸 #StateOfPalestine
🇵🇸 #FreePalestine
🇵🇸 #Palestine
#IsraeliWarCrimes #Israel
#BenjaminNetanyahu #Netanyahu #Genocide #IsraeliGenocide #IDF #USpol #UKpol #AUSpol #CDNpoli #ICC #UN #EU #WestBank",,,,0,0,1,0,2025-06-17T21:07:45Z,NA,NA,at://did:plc:oyty4geot6qaorrbgqczk4gj/app.bsky.feed.post/3lrt77gplic2m,,,,,
at://did:plc:h3y7rhw6ao6nk5mmuskplxco/app.bsky.feed.post/3lrtfmcxae22y,bafyreidthktsb7ujql4aycjt6ew3qzvbflnf2aiixpepca5gxyybpnrs6e,brainiackim.bsky.social,Brainiac Kim ,"#USpoli DJT is making plans to blindside #cdnpoli Canada with higher tariffs, while pretending to make a deal in 30 days a.k.a. no retaliatory tariffs in the meantime while he's plotting Canada's higher tariffs.",,,,1,2,2,0,2025-06-17T21:06:57Z,NA,NA,NA,,,,,
at://did:plc:seulgagz3hgwzspe2hltm4kx/app.bsky.feed.post/3lrtficeu7226,bafyreidf2lyuyqxv6t2pzhxwrpvm7xfwipktdpo4tudc7vbc7lwgxtehxa,chocolatefire.bsky.social,,"Score one for #Canadian patriotism 🇨🇦😁 ✊🏾 

It’s great bordering USA states “want us [Canadians] to come back” but not only is disappearing people a real #American issue, but Blue states don’t matter to trump. 

Still, it’s great #BuyCanadian proves our purchase power #elbowsUp #cdnpoli #tourism",,,,0,2,6,0,2025-06-17T21:04:43Z,NA,NA,at://did:plc:ymccztoissgru2ibl4fvb5iq/app.bsky.feed.post/3lrrgmozrfs27,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3lrtfhmnl6c23,bafyreifbflelstebo3bn627qopdz5qpee4ryv5w5ksrv2jr6fjpi7d3bgu,judy-bug.bsky.social,judy 🇨🇦,"As fellow members of the IDU, all Canadian Conservatives & Republican politicians are working to install #fascist #conservative authoritarians like Trump, Orban, Modi, Netanyahu & their govts. around the globe. 

Global chairman: Harper; 🇨🇦 chairman: #Poilievre 

#cdnpoli #canpoli #CPC #IDUPlaybook",,,,1,10,12,0,2025-06-17T21:04:20Z,at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3lrta6fhdyk2p,at://did:plc:aripivnfk4caitsiym4gkduo/app.bsky.feed.post/3lrt47ec7f227,NA,,,,,
at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3lrtfgoi7l22p,bafyreibwr762anfqbzdmozyx335p4pjuwiyy2mbymb37c5a7zrpjovyumy,albertagirl67.bsky.social,"albertagirl67 part of the ""pro-Ottawa Establishment""🇨🇦🇺🇦👊🐧🔥","Wow. Thank you.  ""...no one gets to install leadership without consent again. Not here. Not anywhere."" #Kickthegate #abpoli #cdnpoli",,,,1,0,4,0,2025-06-17T21:03:49Z,NA,NA,at://did:plc:csxfv6kkkh5xzf64ndhw26xy/app.bsky.feed.post/3lrtesrofq22i,,,,,
at://did:plc:omoqgoue2ldfbq34cdeb42in/app.bsky.feed.post/3lrtff5qqas2a,bafyreiawlzk7acgr3rfoe5zcr3lq3j35sx2shdiu6oskhqvcqsapmnwaju,nintarii.bsky.social,Ace Bastone,"Hot take: Carney invited Zelensky to get DJT to leave early.

#cdnpoli",,,,0,0,1,0,2025-06-17T21:02:58Z,NA,NA,NA,,,,,
at://did:plc:wtfyxlm5wsbah4nvod66xyq7/app.bsky.feed.post/3lrtff4pdvc2u,bafyreidkc7dgox7pm5z75eehtrxgaqf4aymyaaa6vwo2a3wvnw5cifalim,politozi.bsky.social,Politozi-Global,"🇵🇸 #StateOfPalestine
🇵🇸 #FreePalestine
🇵🇸 #Palestine
#IsraeliWarCrimes #Israel
#BenjaminNetanyahu #Netanyahu #Genocide #IsraeliGenocide #IDF #USpol #UKpol #AUSpol #CDNpoli #ICC #UN #EU",,,,1,3,4,0,2025-06-17T21:02:56Z,NA,NA,at://did:plc:2lofqead276vtc5647ye7sl2/app.bsky.feed.post/3lrtfajzn252u,,,,,
at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtfekl7gs24,bafyreigtehuar3rg5usp5x27hn4z4yy4kstjaeiatvb5sbt4dy63dljm6y,unpubmedia.bsky.social,Unpublished.ca,Burton And Seaboyer: #Canada Can Do Much Better Than Join The 'Golden Dome' Defence > unpublished.ca/news-feed-it... #Cdnpoli #Carney,,,,1,0,0,0,2025-06-17T21:02:37Z,NA,NA,NA,,,,,
at://did:plc:wtfyxlm5wsbah4nvod66xyq7/app.bsky.feed.post/3lrtfbdq4yc2u,bafyreif3m4xr334u2lsxng4meatx3l5xiagskwf3fz3kct6ra4c45hfvee,politozi.bsky.social,Politozi-Global,"#IsraeliWarCrimes #Israel
#BenjaminNetanyahu #Netanyahu #Genocide #IsraeliGenocide #IDF #USpol #UKpol #AUSpol #CDNpoli #ICC #UN #EU
#Iran #Pakistan",,,,0,2,2,0,2025-06-17T21:00:49Z,NA,NA,at://did:plc:xsh34cedw24utiu66rnyjawq/app.bsky.feed.post/3lrtezrhyms2k,,,,,
at://did:plc:k5w6ja6tu3pmvlrx7scowpis/app.bsky.feed.post/3lrtfa6rty227,bafyreieocxxdnk6jk6jqg225waovxx5hdm63dprsxgbmmnjh6rsfmdjmmm,resultscanada.bsky.social,Results Canada,"HIV, TB and malaria are the world's deadliest epidemics ❗️ Luckily the Global Fund is one of THE most effective global health initiatives and dedicated to #WinTheFight 🙌

Big thank you to MP Sonia Sidhu for meeting us to discuss Canada's continued role in boosting health equity worldwide 🌍 #cdnpoli",,,,0,0,0,0,2025-06-17T21:00:15Z,NA,NA,NA,,,,,
at://did:plc:wtfyxlm5wsbah4nvod66xyq7/app.bsky.feed.post/3lrtf7ldd3c2u,bafyreic7axhrqvfy4mt2h5aoigpsrkhfkkeybgzyhfpvjfcpxw4h24d4rm,politozi.bsky.social,Politozi-Global,"#IsraeliWarCrimes #Israel
#BenjaminNetanyahu #Netanyahu #Genocide #IsraeliGenocide #IDF #USpol #UKpol #AUSpol #CDNpoli #ICC #UN #EU
#Iran #Aman",,,,0,2,2,0,2025-06-17T20:59:50Z,NA,NA,at://did:plc:xsh34cedw24utiu66rnyjawq/app.bsky.feed.post/3lrtesxnxmc2k,,,,,
at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtf2hx2fc24,bafyreiatkmiza4k2zvqutejrafbhzjrkojxn5zeitmihpyeyrbyqv7bdya,unpubmedia.bsky.social,Unpublished.ca,#BC and #Alberta Are About To Renew Old Hostilities. It Could Get Ugly > unpublished.ca/news-feed-it... #cdnpoli,,,,0,0,0,0,2025-06-17T20:56:59Z,NA,NA,NA,,,,,
at://did:plc:uejqw25zzzgukvhgpthoqdtt/app.bsky.feed.post/3lrteuu73vc2m,bafyreiaiu2rpckldxdoouubtadfwxpijxitkaihbujpt3ynp5dlwjrrqcm,fishsticktime.bsky.social,,Tell Prime Minister Carney to block Donald Trump’s billionaire donors from owning or building pipelines in Canada! #cdnpoli #PRGT www.dogwoodbc.ca/petitions/ca...,,,,0,0,0,0,2025-06-17T20:53:53Z,NA,NA,NA,,,,,
at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrtetpfjbk24,bafyreidbgnx32t5wmxt7fjou32hzio7ouuogzrt7nvlfi2qvkt6drwc6ce,unpubmedia.bsky.social,Unpublished.ca,#Canada Imposes New Sanctions On #Russia As #Carney Urges Support For #Ukraine > unpublished.ca/news-feed-it... #cdnpoli #CdnNews #UkraineWar,,,,0,0,1,0,2025-06-17T20:53:12Z,NA,NA,NA,,,,,
